Question,Answers,Comment,Instructions,Render as
（　）というが、基礎固めをしないと（　）となる。,木の長きを求むる者は必ず其の根本を固くす,__木の長きを求むる者は必ず其の根本を固くす__というが、基礎固めをしないと__砂上の楼閣__となる。,Type the reading!,Text
大きく成長したいので、面倒がらずに（　）を守る。,木の長きを求むる者は必ず其の根本を固くす,大きく成長したいので、面倒がらずに__木の長きを求むる者は必ず其の根本を固くす__を守る。,Type the reading!,Text
（　）というし、（　）という。基礎の大事さを知るものが勝利をつかむ。,木の長きを求むる者は必ず其の根本を固くす,__木の長きを求むる者は必ず其の根本を固くす__というし、__五重塔も下から組む__という。基礎の大事さを知るものが勝利をつかむ。,Type the reading!,Text
（　）というように、貴賤を問わず人間は土にかえる。,木の実は木の本,__木の実は木の本__というように、貴賤を問わず人間は土にかえる。,Type the reading!,Text
きっと健太くんは生まれ育った日本に帰ってくる。（　）という。,木の実は木の本,きっと健太くんは生まれ育った日本に帰ってくる。__木の実は木の本__という。,Type the reading!,Text
人間がプラスチックを作ったばかりに自然にかえらない。（　）に反する。,木の実は木の本,人間がプラスチックを作ったばかりに自然にかえらない。__木の実は木の本__に反する。,Type the reading!,Text
（　）というから、環境が悪化してほかの星に移住することになっても地球人は地球から離れることはできないだろう。,木の実は木の本,__木の実は木の本__というから、環境が悪化してほかの星に移住することになっても地球人は地球から離れることはできないだろう。,Type the reading!,Text
（　）にかえるように、万物はもとあった場所にかえっていく。,木の実は木の本,__木の実は木の本__にかえるように、万物はもとあった場所にかえっていく。,Type the reading!,Text
健太くんに恋愛相談なんてしちゃだめだ。（　）きたようなやつなんだぞ。,木の股から生まれて,健太くんに恋愛相談なんてしちゃだめだ。__木の股から生まれて__きたようなやつなんだぞ。,Type the reading!,Text
（　）彼には、ヒロインの心の機微は理解できまい。,木の股から生まれた,__木の股から生まれた__彼には、ヒロインの心の機微は理解できまい。,Type the reading!,Text
（　）みたいな彼に彼女ができるなんて、そんな奇跡みたいなことがあるのか。,木の股から生まれた,__木の股から生まれた__みたいな彼に彼女ができるなんて、そんな奇跡みたいなことがあるのか。,Type the reading!,Text
（　）彼は（　）、柔軟な考え方ができない。,木の股から生まれた,__木の股から生まれた__彼は__頭が固く__、柔軟な考え方ができない。,Type the reading!,Text
健太くんは（　）のか。男女の交際は不純だなんて真面目か！,木の股から生まれた,健太くんは__木の股から生まれた__のか。男女の交際は不純だなんて真面目か！,Type the reading!,Text
おかしいと思ったんだ。彼の話は（　）ようなものだった。,木に餅がなる,おかしいと思ったんだ。彼の話は__木に餅がなる__ようなものだった。,Type the reading!,Text
絶対実現不可能なのに、（　）ように簡単そうに言う。,木に餅がなる,絶対実現不可能なのに、__木に餅がなる__ように簡単そうに言う。,Type the reading!,Text
（　）みたいに言うけど、困難を極めると思うよ。,木に餅がなる,__木に餅がなる__みたいに言うけど、困難を極めると思うよ。,Type the reading!,Text
「海賊王に俺はなる」だなんて、（　）ごとく容易そうに宣言しているが、並大抵の努力じゃかなわないだろう。,木に餅がなる,「海賊王に俺はなる」だなんて、__木に餅がなる__ごとく容易そうに宣言しているが、並大抵の努力じゃかなわないだろう。,Type the reading!,Text
（　）ようなものだったので、契約書にはサインしなかった。,木に餅がなる,__木に餅がなる__ようなものだったので、契約書にはサインしなかった。,Type the reading!,Text
間に合わせで急いで用意したその服は、（　）様でその場ではかなり浮いている。,木に竹を接ぐ,間に合わせで急いで用意したその服は、__木に竹を接ぐ__様でその場ではかなり浮いている。,Type the reading!,Text
君は説得しようとしているかもしれないが、（　）ような話じゃ僕は揺るがないよ。,木に竹を接ぐ,君は説得しようとしているかもしれないが、__木に竹を接ぐ__ような話じゃ僕は揺るがないよ。,Type the reading!,Text
彼女は慌てて別の話題を話し始めたが、（　）様な結果になってしまった。,木に竹を接ぐ,彼女は慌てて別の話題を話し始めたが、__木に竹を接ぐ__様な結果になってしまった。,Type the reading!,Text
（　）話をあえてする事で、彼は僕らを翻弄しているのかもしれない。,木に竹を接ぐ,__木に竹を接ぐ__話をあえてする事で、彼は僕らを翻弄しているのかもしれない。,Type the reading!,Text
一見、（　）に見えるが実際は、目的達成の為の最短ルートだ。,木に縁りて魚を求む,一見、__木に縁りて魚を求む__に見えるが実際は、目的達成の為の最短ルートだ。,Type the reading!,Text
赤ん坊が泣き止まないからといって怒鳴りつけても、（　）である。,木に縁りて魚を求む,赤ん坊が泣き止まないからといって怒鳴りつけても、__木に縁りて魚を求む__である。,Type the reading!,Text
小さいことにこだわって作品をすべて壊してしまうとは、（　）だね。,木っ端を拾うて材木を流す,小さいことにこだわって作品をすべて壊してしまうとは、__木っ端を拾うて材木を流す__だね。,Type the reading!,Text
目先の利益にとらわれ、（　）ように大きな利益を失う。,木っ端を拾うて材木を流す,目先の利益にとらわれ、__木っ端を拾うて材木を流す__ように大きな利益を失う。,Type the reading!,Text
（　）ことになっては困るので、広い視野でしっかり検討する。,木っ端を拾うて材木を流す,__木っ端を拾うて材木を流す__ことになっては困るので、広い視野でしっかり検討する。,Type the reading!,Text
おまけにつられて高い買い物をしたが、（　）ことになり失敗だったと気付く。,木っ端を拾うて材木を流す,おまけにつられて高い買い物をしたが、__木っ端を拾うて材木を流す__ことになり失敗だったと気付く。,Type the reading!,Text
彼は（　）というように、人の欠点を探す。,毛を吹いて疵を求む,彼は__毛を吹いて疵を求む__というように、人の欠点を探す。,Type the reading!,Text
彼女はきっとなにか隠し事をしているはずだと証拠を探していたら、私が疑り深い人間だと指摘された。（　）となってしまった。,毛を吹いて疵を求む,彼女はきっとなにか隠し事をしているはずだと証拠を探していたら、私が疑り深い人間だと指摘された。__毛を吹いて疵を求む__となってしまった。,Type the reading!,Text
母は（　）ように、あら探しをすることをやめられない。,毛を吹いて疵を求む,母は__毛を吹いて疵を求む__ように、あら探しをすることをやめられない。,Type the reading!,Text
（　）いるようだが、学生の本分は学業なんだよ。勉強ができる環境にあれば、他の細かいことはどうでもいいじゃないか。,毛を謹みて貌を失って,__毛を謹みて貌を失って__いるようだが、学生の本分は学業なんだよ。勉強ができる環境にあれば、他の細かいことはどうでもいいじゃないか。,Type the reading!,Text
前髪が決まらずなおしていたらデートの待ち合わせに遅刻して振られ、（　）となった。,毛を謹みて貌を失う,前髪が決まらずなおしていたらデートの待ち合わせに遅刻して振られ、__毛を謹みて貌を失う__となった。,Type the reading!,Text
（　）、釈根灌枝しゃくこんかんしとなることを避ける。,毛を謹みて貌を失い,__毛を謹みて貌を失い__、釈根灌枝しゃくこんかんしとなることを避ける。,Type the reading!,Text
細かいことにこだわり、（　）本末転倒になるのは困る。,毛を謹みて貌を失い,細かいことにこだわり、__毛を謹みて貌を失い__本末転倒になるのは困る。,Type the reading!,Text
山の上には湖があるにはあったが、水たまりに（　）で、がんばってわざわざ見に来るほど、そんなに良い景観ではなかった。,毛の生えたようなもの,山の上には湖があるにはあったが、水たまりに__毛の生えたようなもの__で、がんばってわざわざ見に来るほど、そんなに良い景観ではなかった。,Type the reading!,Text
新築の一戸建てといっても、物置に（　）です。,毛の生えたようなもの,新築の一戸建てといっても、物置に__毛の生えたようなもの__です。,Type the reading!,Text
彼らの漫才は、素人に（　）で、席を立ち帰ろうとする人がどんどん増えて行った。,毛の生えたようなもの,彼らの漫才は、素人に__毛の生えたようなもの__で、席を立ち帰ろうとする人がどんどん増えて行った。,Type the reading!,Text
そのハイキングコースはけもの道に（　）で、うっかりすると見過ごしかねない。,毛の生えたようなもの,そのハイキングコースはけもの道に__毛の生えたようなもの__で、うっかりすると見過ごしかねない。,Type the reading!,Text
この会社が、町工場に（　）だったころから見てきたが、こんな大企業になるとは思わなかったなあ。,毛の生えたようなもの,この会社が、町工場に__毛の生えたようなもの__だったころから見てきたが、こんな大企業になるとは思わなかったなあ。,Type the reading!,Text
戦国時代の人間の命なんて、虫けらに（　）だったが、もしかしたら虫けらの方が大切にされていたかもしれない。,毛の生えたようなもの,戦国時代の人間の命なんて、虫けらに__毛の生えたようなもの__だったが、もしかしたら虫けらの方が大切にされていたかもしれない。,Type the reading!,Text
ユダヤ人は歴史に（　）優秀な人材が多く、（　）。,名を残す,ユダヤ人は歴史に__名を残す__優秀な人材が多く、__崑山玉を出だし麗水金を生ず__。,Type the reading!,Text
心を（　）（　）というから、無心で相談に乗ったら、もっと親（　）くれと怒られた。,無にすれば,心を__無にすれば____虚舟舟に触るとも人怒らず__というから、無心で相談に乗ったら、もっと親__身になって__くれと怒られた。,Type the reading!,Text
小さなミスが大きなミスにつながる可能性が（　）だ。（　）と戒める。,無きにしも非ず,小さなミスが大きなミスにつながる可能性が__無きにしも非ず__だ。__小事を軽んずる勿れ__と戒める。,Type the reading!,Text
この（　）の危機を救ってくれる臣下が見つかるはずだ。（　）というからそろそろだ。,未曽有,この__未曽有__の危機を救ってくれる臣下が見つかるはずだ。__国乱れて忠臣現る__というからそろそろだ。,Type the reading!,Text
「（　）」を「みぞゆう」と読んだ政治家がいたが、（　）と許されるものではない。,未曽有,「__未曽有__」を「みぞゆう」と読んだ政治家がいたが、__権者にも失念__と許されるものではない。,Type the reading!,Text
（　）の彼女の才能は際立ち、（　）とならないか心配だ。,万緑叢中紅一点,__万緑叢中紅一点__の彼女の才能は際立ち、__高木は風に折らる__とならないか心配だ。,Type the reading!,Text
後輩に社長の御子息が入社してきて、（　）となりそうだ。,末大なれば必ず折る,後輩に社長の御子息が入社してきて、__末大なれば必ず折る__となりそうだ。,Type the reading!,Text
のれん分けした店の方が評判が良く、（　）ようにこの店は危ない。,末大なれば必ず折る,のれん分けした店の方が評判が良く、__末大なれば必ず折る__ようにこの店は危ない。,Type the reading!,Text
情報化社会が進みパソコンに強い若手が多く、（　）ように、パソコンに弱いおじさん世代には制御不能である。,末大なれば必ず折る,情報化社会が進みパソコンに強い若手が多く、__末大なれば必ず折る__ように、パソコンに弱いおじさん世代には制御不能である。,Type the reading!,Text
（　）から、早いうちに出る杭は打つ。,末大なれば必ず折る,__末大なれば必ず折る__から、早いうちに出る杭は打つ。,Type the reading!,Text
パワハラと訴えられるのが怖く後輩を叱ることもできないが、このままではどちらがえらいのかはっきりせず（　）となり、結局自分の身が危うくなる。,末大なれば必ず折る,パワハラと訴えられるのが怖く後輩を叱ることもできないが、このままではどちらがえらいのかはっきりせず__末大なれば必ず折る__となり、結局自分の身が危うくなる。,Type the reading!,Text
投資で手持ちの金を増やす人もいるが、僕は（　）と考えるので投資はしない。,末始終より今の三十,投資で手持ちの金を増やす人もいるが、僕は__末始終より今の三十__と考えるので投資はしない。,Type the reading!,Text
スーパーインフレが起きればこのお金は紙くずとなるし、（　）がいい。,末始終より今の三十,スーパーインフレが起きればこのお金は紙くずとなるし、__末始終より今の三十__がいい。,Type the reading!,Text
貯蓄すれば倍になるかもといわれても、かもしれない程度なら（　）で確実な方を選ぶ。,末始終より今の三十,貯蓄すれば倍になるかもといわれても、かもしれない程度なら__末始終より今の三十__で確実な方を選ぶ。,Type the reading!,Text
未来のことなんて誰にも分からないので、迷うまでもなく（　）だろう。,末始終より今の三十,未来のことなんて誰にも分からないので、迷うまでもなく__末始終より今の三十__だろう。,Type the reading!,Text
貴賤を問わず（　）というように、すべての人ははかない人生の終わりの時を迎える。,"末の露,本の雫",貴賤を問わず__末の露、本の雫__というように、すべての人ははかない人生の終わりの時を迎える。,Type the reading!,Text
やりたいことをやっておかないと、（　）だ。,"末の露,本の雫",やりたいことをやっておかないと、__末の露、本の雫__だ。,Type the reading!,Text
この木のように1000年生きている人間はいない。（　）なので、短い人生を懸命に生きる。,"末の露,本の雫",この木のように1000年生きている人間はいない。__末の露、本の雫__なので、短い人生を懸命に生きる。,Type the reading!,Text
医学が進歩する前は、今よりさらに（　）だったんだ。,"末の露,本の雫",医学が進歩する前は、今よりさらに__末の露、本の雫__だったんだ。,Type the reading!,Text
（　）と嘆いていてはもったいない。（　）だからこそ一瞬でも笑って過ごそうじゃないか。,"末の露,本の雫",__末の露、本の雫__と嘆いていてはもったいない。__末の露、本の雫__だからこそ一瞬でも笑って過ごそうじゃないか。,Type the reading!,Text
（　）、健太くんは先生にいつげんこつされても良いようにヘルメットをかぶっている。,暮れぬ先の提灯,__暮れぬ先の提灯__、健太くんは先生にいつげんこつされても良いようにヘルメットをかぶっている。,Type the reading!,Text
いっぱい着込んで行ったのに、（　）で、向こうはまだ秋だった。,暮れぬ先の提灯,いっぱい着込んで行ったのに、__暮れぬ先の提灯__で、向こうはまだ秋だった。,Type the reading!,Text
（　）、彼女は携帯電話を見つけ出しやすいようにとストラップを付けているが、ストラップをつけすぎて携帯電話がストラップのようだ。,暮れぬ先の提灯,__暮れぬ先の提灯__、彼女は携帯電話を見つけ出しやすいようにとストラップを付けているが、ストラップをつけすぎて携帯電話がストラップのようだ。,Type the reading!,Text
（　）、彼はいつ地震があっても良いように洋服を着たまま寝ているが、寝心地が悪そうだ。,暮れぬ先の提灯,__暮れぬ先の提灯__、彼はいつ地震があっても良いように洋服を着たまま寝ているが、寝心地が悪そうだ。,Type the reading!,Text
（　）、祖父は振り込み詐欺にあわないように受話器を外しっぱなしにしているので、電話がつながらない。,暮れぬ先の提灯,__暮れぬ先の提灯__、祖父は振り込み詐欺にあわないように受話器を外しっぱなしにしているので、電話がつながらない。,Type the reading!,Text
（　）、彼女は鍵を落としたとき用にスペアキーを持ち歩いているが、スペアキーも一緒に無くしたら大変そうだ。,暮れぬ先の提灯,__暮れぬ先の提灯__、彼女は鍵を落としたとき用にスペアキーを持ち歩いているが、スペアキーも一緒に無くしたら大変そうだ。,Type the reading!,Text
イエスマンばかりでは組織は良くならない。（　）というから、少々手こずるくらいの人間がいた方が良い。,癖なき馬は行かず,イエスマンばかりでは組織は良くならない。__癖なき馬は行かず__というから、少々手こずるくらいの人間がいた方が良い。,Type the reading!,Text
大人しい草食系タイプが多く、活発な意見交換ができない。こういう時（　）で、自己主張の激しい暴れ馬タイプがいたらと思う。,癖なき馬は行かず,大人しい草食系タイプが多く、活発な意見交換ができない。こういう時__癖なき馬は行かず__で、自己主張の激しい暴れ馬タイプがいたらと思う。,Type the reading!,Text
（　）というからたまには風変わりな人間を採用してみる。,癖なき馬は行かず,__癖なき馬は行かず__というからたまには風変わりな人間を採用してみる。,Type the reading!,Text
我が社にマニュアル本通りの受け答えをする人間はいらない。（　）なので、自分の意見を持った人間がほしい。,癖なき馬は行かず,我が社にマニュアル本通りの受け答えをする人間はいらない。__癖なき馬は行かず__なので、自分の意見を持った人間がほしい。,Type the reading!,Text
彼は感情的になることがあり荒馬のようだが、（　）でここぞという時には大変役に立ってくれる。,癖なき馬は行かず,彼は感情的になることがあり荒馬のようだが、__癖なき馬は行かず__でここぞという時には大変役に立ってくれる。,Type the reading!,Text
まさか（　）というように、クラスの中でもひと際目立つ彼が、成績トップになるなんて考えてもみなかった。,癖ある馬に能あり,まさか__癖ある馬に能あり__というように、クラスの中でもひと際目立つ彼が、成績トップになるなんて考えてもみなかった。,Type the reading!,Text
あの先生は天才的な才能があるが、どうも気難しくてね。大きな声ではいえないが、（　）といったところだよ。,癖ある馬に能あり,あの先生は天才的な才能があるが、どうも気難しくてね。大きな声ではいえないが、__癖ある馬に能あり__といったところだよ。,Type the reading!,Text
（　）というのだから、あなたのお子さんに少し変わったところがあるのなら、なにか非凡な才能を秘めているかもしれませんよ。,癖ある馬に能あり,__癖ある馬に能あり__というのだから、あなたのお子さんに少し変わったところがあるのなら、なにか非凡な才能を秘めているかもしれませんよ。,Type the reading!,Text
（　）というが、どんなに才能のある人だからといって、あの人付き合いの悪さはもう少し改善した方が良いと思う。,癖ある馬に能あり,__癖ある馬に能あり__というが、どんなに才能のある人だからといって、あの人付き合いの悪さはもう少し改善した方が良いと思う。,Type the reading!,Text
監督は、（　）といったことを良く存じていて、あえて彼をキャプテンにすることに決めた。,癖ある馬に乗りあり,監督は、__癖ある馬に乗りあり__といったことを良く存じていて、あえて彼をキャプテンにすることに決めた。,Type the reading!,Text
（　）で、やつは気難しくて扱いづらいが、研究室に置いたらとんでもない才能を発揮する人だ。,癖ある馬に乗りあり,__癖ある馬に乗りあり__で、やつは気難しくて扱いづらいが、研究室に置いたらとんでもない才能を発揮する人だ。,Type the reading!,Text
（　）というように、少し変わった性格の彼女だからこそ、このチームには必要だと判断した。,癖ある馬に乗りあり,__癖ある馬に乗りあり__というように、少し変わった性格の彼女だからこそ、このチームには必要だと判断した。,Type the reading!,Text
（　）とはいうが、あまりにも協調性がないのであればいくら才能があっても、弊社では雇えません。,癖ある馬に乗りあり,__癖ある馬に乗りあり__とはいうが、あまりにも協調性がないのであればいくら才能があっても、弊社では雇えません。,Type the reading!,Text
（　）だから、（　）と常に発言に注意する。,壁に耳あり障子に目あり,__壁に耳あり障子に目あり__だから、__舌の剣は命を断つ__と常に発言に注意する。,Type the reading!,Text
違いがわかる僕は騙されない。これは複数の米を混ぜてある。（　）とは本当だ。,米屋は三度目にかえよ,違いがわかる僕は騙されない。これは複数の米を混ぜてある。__米屋は三度目にかえよ__とは本当だ。,Type the reading!,Text
精米したら目減りすることは了承しているが3割も減るわけがない。最初はいい店だったがこんな店二度と使わない。（　）だ。,米屋は三度目にかえよ,精米したら目減りすることは了承しているが3割も減るわけがない。最初はいい店だったがこんな店二度と使わない。__米屋は三度目にかえよ__だ。,Type the reading!,Text
二回目までは親切でいい店だったのに、三回目からはぞんざいに扱われたので、（　）の通り変えることにした。,米屋は三度目にかえよ,二回目までは親切でいい店だったのに、三回目からはぞんざいに扱われたので、__米屋は三度目にかえよ__の通り変えることにした。,Type the reading!,Text
常連になるまでは親切にしてくれるが、三度目からは何をされるか分かったもんじゃない。（　）だ。,米屋は三度目にかえよ,常連になるまでは親切にしてくれるが、三度目からは何をされるか分かったもんじゃない。__米屋は三度目にかえよ__だ。,Type the reading!,Text
（　）というが、今は農家から直接買うことができる時代なので、自分の足で信頼できる米農家を探し契約する。,米屋は三度目にかえよ,__米屋は三度目にかえよ__というが、今は農家から直接買うことができる時代なので、自分の足で信頼できる米農家を探し契約する。,Type the reading!,Text
顔色を窺いすぎるあまり、（　）ようでは社会人としてダメだ。,米を数えて炊ぐ,顔色を窺いすぎるあまり、__米を数えて炊ぐ__ようでは社会人としてダメだ。,Type the reading!,Text
節約に神経をする減らし、ストレス発散のためにケーキを食べるのは節約にならない。（　）ようなことはやめた方が良い。,米を数えて炊ぐ,節約に神経をする減らし、ストレス発散のためにケーキを食べるのは節約にならない。__米を数えて炊ぐ__ようなことはやめた方が良い。,Type the reading!,Text
（　）みたいな人と結婚すると、口論が増えて苦労するよ。,米を数えて炊ぐ,__米を数えて炊ぐ__みたいな人と結婚すると、口論が増えて苦労するよ。,Type the reading!,Text
（　）ようでは大きなことを成し遂げることはできない。もっと大胆でいいんだ。,米を数えて炊ぐ,__米を数えて炊ぐ__ようでは大きなことを成し遂げることはできない。もっと大胆でいいんだ。,Type the reading!,Text
親切な人だと思ったのに（　）で、詐欺師だった。,米の飯に骨,親切な人だと思ったのに__米の飯に骨__で、詐欺師だった。,Type the reading!,Text
営業トークは（　）というように、自分の利益のために客の不利益になることを隠し買わせようとする悪意ある話術だ。,米の飯に骨,営業トークは__米の飯に骨__というように、自分の利益のために客の不利益になることを隠し買わせようとする悪意ある話術だ。,Type the reading!,Text
彼は（　）というように、親切そうだが内心では悪意を抱えている。,米の飯に骨,彼は__米の飯に骨__というように、親切そうだが内心では悪意を抱えている。,Type the reading!,Text
（　）とか（　）とかいうが、口先では良い人そうだが胡散臭さが消えない。,米の飯に骨,__米の飯に骨__とか__口に蜜あり腹に剣あり__とかいうが、口先では良い人そうだが胡散臭さが消えない。,Type the reading!,Text
悪意を持ちながら話すと、うまく取り繕ったつもりでも（　）であることがばれるものだ。,米の飯に骨,悪意を持ちながら話すと、うまく取り繕ったつもりでも__米の飯に骨__であることがばれるものだ。,Type the reading!,Text
（　）と言い捨てて彼はこの会社を辞めて行った。,米の飯と天道様は何処へ行っても付いて回る,__米の飯と天道様は何処へ行っても付いて回る__と言い捨てて彼はこの会社を辞めて行った。,Type the reading!,Text
（　）、だから未来についてあまり悩まずに、今日を楽しく生きて行こう。,米の飯と天道様は何処へ行っても付いて回る,__米の飯と天道様は何処へ行っても付いて回る__、だから未来についてあまり悩まずに、今日を楽しく生きて行こう。,Type the reading!,Text
（　）というように、どこへ行っても生きていけるものだ。,米の飯と天道様は何処へ行っても付いて回る,__米の飯と天道様は何処へ行っても付いて回る__というように、どこへ行っても生きていけるものだ。,Type the reading!,Text
（　）というように、どんなに苦しくても生きることができるものだ。,米の飯と天道様は何処へ行っても付いて回る,__米の飯と天道様は何処へ行っても付いて回る__というように、どんなに苦しくても生きることができるものだ。,Type the reading!,Text
（　）というように何とかなるものだよ。,米の飯と天道様は何処へ行っても付いて回る,__米の飯と天道様は何処へ行っても付いて回る__というように何とかなるものだよ。,Type the reading!,Text
一社員のアドバイスは（　）が、（　）のアドバイスは聞く耳を持つ。,聞く耳を持たない,一社員のアドバイスは__聞く耳を持たない__が、__股肱の臣__のアドバイスは聞く耳を持つ。,Type the reading!,Text
最初はつまらないんだけど（　）ように、何度も読むとおもしろさがじわるんだ。,粉米も噛めば甘くなる,最初はつまらないんだけど__粉米も噛めば甘くなる__ように、何度も読むとおもしろさがじわるんだ。,Type the reading!,Text
勉強は最初は退屈だが、（　）みたいにじっくり深く学ぶと楽しくなる。,粉米も噛めば甘くなる,勉強は最初は退屈だが、__粉米も噛めば甘くなる__みたいにじっくり深く学ぶと楽しくなる。,Type the reading!,Text
（　）ように、知れば知るほど興味深い。,粉米も噛めば甘くなる,__粉米も噛めば甘くなる__ように、知れば知るほど興味深い。,Type the reading!,Text
彼は、（　）ようなスルメみたいな人だ。,粉米も噛めば甘くなる,彼は、__粉米も噛めば甘くなる__ようなスルメみたいな人だ。,Type the reading!,Text
（　）とても奥が深い物事は結構ある。,粉米も噛めば甘くなる,__粉米も噛めば甘くなる__とても奥が深い物事は結構ある。,Type the reading!,Text
小さなつまずきに心動かされるのは小人（　）ことだ。大人物は、（　）成功に向かっていく。,物のやる,小さなつまずきに心動かされるのは小人__物のやる__ことだ。大人物は、__千鈞の弩は鼷鼠の為に機を発たず__成功に向かっていく。,Type the reading!,Text
世界は残酷だから、（　）ものだ。,"福は眥に盈たず,禍は世に溢る",世界は残酷だから、__福は眥に盈たず、禍は世に溢る__ものだ。,Type the reading!,Text
（　）るが、幸せがそれまでの苦労を吹き飛ばしてくれる瞬間が好きだ。,"福は眥に盈たず,禍は世に溢る",__福は眥に盈たず、禍は世に溢る__るが、幸せがそれまでの苦労を吹き飛ばしてくれる瞬間が好きだ。,Type the reading!,Text
ミスばかりで（　）だ。彼を首にしたいができない。,腐れ木は柱と成らず,ミスばかりで__腐れ木は柱と成らず__だ。彼を首にしたいができない。,Type the reading!,Text
仕事中さぼってばかりで（　）な彼は、給料泥棒だ。,腐れ木は柱と成らず,仕事中さぼってばかりで__腐れ木は柱と成らず__な彼は、給料泥棒だ。,Type the reading!,Text
（　）で、魂が腐っている者は使い（　）ないしどうしようもできない。,腐れ木は柱と成らず,__腐れ木は柱と成らず__で、魂が腐っている者は使い__物になら__ないしどうしようもできない。,Type the reading!,Text
高学歴だが、（　）という人間性を疑いたくなる社員が多い。,腐れ木は柱と成らず,高学歴だが、__腐れ木は柱と成らず__という人間性を疑いたくなる社員が多い。,Type the reading!,Text
採用時に人事がしっかり本質を見抜かなければ、（　）な人間を雇用することになる。,腐れ木は柱と成らず,採用時に人事がしっかり本質を見抜かなければ、__腐れ木は柱と成らず__な人間を雇用することになる。,Type the reading!,Text
（　）というから、縁切り神社でお参りをする。,腐れ縁は離れず,__腐れ縁は離れず__というから、縁切り神社でお参りをする。,Type the reading!,Text
一緒にいることで不幸になるとわかっていたのに、（　）で結婚までしてしまった。,腐れ縁は離れず,一緒にいることで不幸になるとわかっていたのに、__腐れ縁は離れず__で結婚までしてしまった。,Type the reading!,Text
彼らは別れられないでずるずる付き合っている。まさに（　）だ。,腐れ縁は離れず,彼らは別れられないでずるずる付き合っている。まさに__腐れ縁は離れず__だ。,Type the reading!,Text
（　）といい、悪い影響を受ける付き合いほど切れにくい。,腐れ縁は離れず,__腐れ縁は離れず__といい、悪い影響を受ける付き合いほど切れにくい。,Type the reading!,Text
彼ひとりでは（　）ようだから、ともこちゃんも一緒に行かせよう。,腐り縄に馬を繋ぐ,彼ひとりでは__腐り縄に馬を繋ぐ__ようだから、ともこちゃんも一緒に行かせよう。,Type the reading!,Text
健太くんでは力不足で、（　）ようだ。,腐り縄に馬を繋ぐ,健太くんでは力不足で、__腐り縄に馬を繋ぐ__ようだ。,Type the reading!,Text
警察に任せると（　）ごとしだ。自分で調べる。,腐り縄に馬を繋ぐ,警察に任せると__腐り縄に馬を繋ぐ__ごとしだ。自分で調べる。,Type the reading!,Text
（　）と心配していたが、彼は獅子奮迅の活躍を見せてくれた。,腐り縄に馬を繋ぐ,__腐り縄に馬を繋ぐ__と心配していたが、彼は獅子奮迅の活躍を見せてくれた。,Type the reading!,Text
社長の息子が後継者になるそうだが、おぼっちゃま育ちで（　）みたいだ。この会社の未来は危うい。,腐り縄に馬を繋ぐ,社長の息子が後継者になるそうだが、おぼっちゃま育ちで__腐り縄に馬を繋ぐ__みたいだ。この会社の未来は危うい。,Type the reading!,Text
物は使いよう、（　）だ。アイディア次第で用途は無限に広がる。,腐り縄にも取り所,物は使いよう、__腐り縄にも取り所__だ。アイディア次第で用途は無限に広がる。,Type the reading!,Text
（　）というから、使いみちがないか考えゴミ削減につなげる。,腐り縄にも取り所,__腐り縄にも取り所__というから、使いみちがないか考えゴミ削減につなげる。,Type the reading!,Text
身近なものを使ったアート展を見て、工夫することで（　）だと知る。,腐り縄にも取り所,身近なものを使ったアート展を見て、工夫することで__腐り縄にも取り所__だと知る。,Type the reading!,Text
子供の発想は常識を超えるので、（　）だと気付かされる。,腐り縄にも取り所,子供の発想は常識を超えるので、__腐り縄にも取り所__だと気付かされる。,Type the reading!,Text
空き缶なんて邪魔なだけだと思っていたが、（　）だな。,腐り縄にも取り所,空き缶なんて邪魔なだけだと思っていたが、__腐り縄にも取り所__だな。,Type the reading!,Text
最近は新製品を出していないが、売上がおちない。（　）か、のれんの力はすごいな。,腐っても鯛,最近は新製品を出していないが、売上がおちない。__腐っても鯛__か、のれんの力はすごいな。,Type the reading!,Text
さすがは往年の名演奏家だ、技術的には若手の演奏家に劣るものの、（　）というと失礼かもしれないが品格を感じる演奏でした。,腐っても鯛,さすがは往年の名演奏家だ、技術的には若手の演奏家に劣るものの、__腐っても鯛__というと失礼かもしれないが品格を感じる演奏でした。,Type the reading!,Text
（　）というが、本当に立派なものは、古くなったり落ちぶれたりしてもそれなりの値打ちがあるものだよ。,腐っても鯛,__腐っても鯛__というが、本当に立派なものは、古くなったり落ちぶれたりしてもそれなりの値打ちがあるものだよ。,Type the reading!,Text
失礼を承知でいうと（　）ですね。伝統の香りがするいいものです。,腐っても鯛,失礼を承知でいうと__腐っても鯛__ですね。伝統の香りがするいいものです。,Type the reading!,Text
若い頃、陸上選手だったおじいちゃんと100m走で勝負して負けた。今も元気に走るおじいちゃんを見て、おばあちゃんは「（　）ね。」と、うれしそうだった。,腐っても鯛,若い頃、陸上選手だったおじいちゃんと100m走で勝負して負けた。今も元気に走るおじいちゃんを見て、おばあちゃんは「__腐っても鯛__ね。」と、うれしそうだった。,Type the reading!,Text
昔は楽に勝てたのに、このままでは負けてしまう。（　）だ、もうひとあばれしてみるか。,腐っても鯛,昔は楽に勝てたのに、このままでは負けてしまう。__腐っても鯛__だ、もうひとあばれしてみるか。,Type the reading!,Text
