Question,Answers,Comment,freq_jpdb,moyenne_freq,
記念大会,"きねんたいかい",読みを入力してください,118652,178
平民主義,"へいみんしゅぎ",読みを入力してください,118702,353
万葉仮名,"まんようがな",読みを入力してください,118762,355
神仏分離,"しんぶつぶんり",読みを入力してください,118766,461
立会演説,"たちあいえんぜつ",読みを入力してください,118789,256
記憶素子,"きおくそし",読みを入力してください,118791,333
尊皇攘夷,"そんのうじょうい",読みを入力してください,118806,1742
東西東西,"とうざいとうざい,とざいとうざい",読みを入力してください,118828,339
地方議会,"ちほうぎかい",読みを入力してください,118834,125
応募用紙,"おうぼようし",読みを入力してください,118846,582
港湾管理,"こうわんかんり",読みを入力してください,118852,880
子宮筋腫,"しきゅうきんしゅ",読みを入力してください,118855,758
集団訴訟,"しゅうだんそしょう",読みを入力してください,118866,1014
金融資本,"きんゆうしほん",読みを入力してください,118895,571
画像診断,"がぞうしんだん",読みを入力してください,118899,586
楽市楽座,"らくいちらくざ",読みを入力してください,118914,197
有人探査,"ゆうじんたんさ",読みを入力してください,118924,332
公認候補,"こうにんこうほ",読みを入力してください,118931,617
自動応答,"じどうおうとう",読みを入力してください,118959,172
王道楽土,"おうどうらくど",読みを入力してください,118960,222
臨界状態,"りんかいじょうたい",読みを入力してください,118963,526
太陽黒点,"たいようこくてん",読みを入力してください,118987,456
瓶底眼鏡,"びんぞこめがね",読みを入力してください,119007,1018
商工業者,"しょうこうぎょうしゃ",読みを入力してください,119038,360
南西諸島,"なんせいしょとう",読みを入力してください,119040,676
四川料理,"しせんりょうり",読みを入力してください,119045,298
武装警官,"ぶそうけいかん",読みを入力してください,119049,440
自由電子,"じゆうでんし",読みを入力してください,119083,147
勤労奉仕,"きんろうほうし",読みを入力してください,119125,865
回転弾倉,"かいてんだんそう",読みを入力してください,119127,495
国会答弁,"こっかいとうべん",読みを入力してください,119134,284
波及効果,"はきゅうこうか",読みを入力してください,119141,669
年金生活,"ねんきんせいかつ",読みを入力してください,119151,125
借用証書,"しゃくようしょうしょ",読みを入力してください,119155,413
行政処分,"ぎょうせいしょぶん",読みを入力してください,119159,304
介護保険,"かいごほけん",読みを入力してください,119164,499
動物公園,"どうぶつこうえん",読みを入力してください,119185,201
会席料理,"かいせきりょうり",読みを入力してください,119203,268
冷却機能,"れいきゃくきのう",読みを入力してください,119216,595
重爆撃機,"じゅうばくげきき",読みを入力してください,119246,277
血中濃度,"けっちゅうのうど",読みを入力してください,119260,410
海軍中将,"かいぐんちゅうじょう",読みを入力してください,119303,301
百戦練磨,"ひゃくせんれんま",読みを入力してください,119318,692
内閣改造,"ないかくかいぞう",読みを入力してください,119334,735
財政政策,"ざいせいせいさく",読みを入力してください,119339,794
行政区画,"ぎょうせいくかく",読みを入力してください,119361,317
中堅企業,"ちゅうけんきぎょう",読みを入力してください,119367,706
政策決定,"せいさくけってい",読みを入力してください,119380,445
担当課長,"たんとうかちょう",読みを入力してください,119411,417
草食男子,"そうしょくだんし",読みを入力してください,119416,240
機能強化,"きのうきょうか",読みを入力してください,119417,177
宗教哲学,"しゅうきょうてつがく",読みを入力してください,119427,837
人格障害,"じんかくしょうがい",読みを入力してください,119436,484
顔面騎乗,"がんめんきじょう",読みを入力してください,119447,256
釈迦如来,"しゃかにょらい",読みを入力してください,119453,1307
無党派層,"むとうはそう",読みを入力してください,119500,667
北部地域,"ほくぶちいき",読みを入力してください,119503,357
基本単位,"きほんたんい",読みを入力してください,119504,364
天地無用,"てんちむよう",読みを入力してください,119516,117
雌雄同体,"しゆうどうたい",読みを入力してください,119527,863
管理区域,"かんりくいき",読みを入力してください,119529,553
捏造記事,"ねつぞうきじ",読みを入力してください,119534,908
絞殺死体,"こうさつしたい",読みを入力してください,119536,420
安定状態,"あんていじょうたい",読みを入力してください,119537,240
英雄崇拝,"えいゆうすうはい",読みを入力してください,119547,1351
担当部長,"たんとうぶちょう",読みを入力してください,119548,233
敵前上陸,"てきぜんじょうりく",読みを入力してください,119564,308
操縦系統,"そうじゅうけいとう",読みを入力してください,119598,1002
納入業者,"のうにゅうぎょうしゃ",読みを入力してください,119599,262
外交特権,"がいこうとっけん",読みを入力してください,119615,346
法律相談,"ほうりつそうだん",読みを入力してください,119654,504
素戔嗚尊,"すさのおのみこと",読みを入力してください,119656,2211
社会形態,"しゃかいけいたい",読みを入力してください,119673,231
桃山時代,"ももやまじだい",読みを入力してください,119679,463
上層階級,"じょうそうかいきゅう",読みを入力してください,119697,557
領土侵犯,"りょうどしんぱん",読みを入力してください,119708,686
情報隠蔽,"じょうほういんぺい",読みを入力してください,119710,753
人気役者,"にんきやくしゃ",読みを入力してください,119715,107
貨物輸送,"かもつゆそう",読みを入力してください,119717,807
民族浄化,"みんぞくじょうか",読みを入力してください,119718,657
停止期間,"ていしきかん",読みを入力してください,119725,402
通常戦力,"つうじょうせんりょく",読みを入力してください,119733,137
偵察要員,"ていさつよういん",読みを入力してください,119740,552
単純素朴,"たんじゅんそぼく",読みを入力してください,119751,954
国家経済,"こっかけいざい",読みを入力してください,119768,277
受験科目,"じゅけんかもく",読みを入力してください,119772,349
頭脳集団,"ずのうしゅうだん",読みを入力してください,119791,417
白色人種,"はくしょくじんしゅ",読みを入力してください,119796,242
一昨昨日,"いっさくさくじつ,さきおとつい,さきおととい",読みを入力してください,119797,194
被選挙権,"ひせんきょけん",読みを入力してください,119811,626
有料道路,"ゆうりょうどうろ",読みを入力してください,119819,358
低所得層,"ていしょとくそう",読みを入力してください,119822,492
観測地点,"かんそくちてん",読みを入力してください,119837,491
日和下駄,"ひよりげた",読みを入力してください,119858,229
三三九度,"さんさんくど",読みを入力してください,119871,348
安全措置,"あんぜんそち",読みを入力してください,119885,686
複数回答,"ふくすうかいとう",読みを入力してください,119887,440
宇宙工学,"うちゅうこうがく",読みを入力してください,119890,587
保存容器,"ほぞんようき",読みを入力してください,119892,411
想定問答,"そうていもんどう",読みを入力してください,119900,241
社員同士,"しゃいんどうし",読みを入力してください,119903,167
一人合点,"ひとりがてん,ひとりがってん",読みを入力してください,119906,75
利用料金,"りようりょうきん",読みを入力してください,119925,229
身柄拘束,"みがらこうそく",読みを入力してください,119932,805
土木建築,"どぼくけんちく",読みを入力してください,119934,710
合意形成,"ごういけいせい",読みを入力してください,119935,160
編集委員,"へんしゅういいん",読みを入力してください,119944,576
禁欲主義,"きんよくしゅぎ",読みを入力してください,119949,496
快刀乱麻,"かいとうらんま",読みを入力してください,119951,860
構成成分,"こうせいせいぶん",読みを入力してください,119952,180
家事労働,"かじろうどう",読みを入力してください,119979,365
作戦命令,"さくせんめいれい",読みを入力してください,119986,243
内政問題,"ないせいもんだい",読みを入力してください,119988,291
作戦地域,"さくせんちいき",読みを入力してください,119990,283
蛇行運転,"だこううんてん",読みを入力してください,120007,505
切符売場,"きっぷうりば",読みを入力してください,120008,584
迷惑至極,"めいわくしごく",読みを入力してください,120013,652
立居振舞,"たちいふるまい",読みを入力してください,120035,333
生産中止,"せいさんちゅうし",読みを入力してください,120044,186
初期不良,"しょきふりょう",読みを入力してください,120048,174
一般生活,"いっぱんせいかつ",読みを入力してください,120062,378
清浄無垢,"せいじょうむく,しょうじょうむく",読みを入力してください,120070,1195
推定無罪,"すいていむざい",読みを入力してください,120071,431
執行機関,"しっこうきかん",読みを入力してください,120092,350
外国為替,"がいこくかわせ",読みを入力してください,120114,378
貧困問題,"ひんこんもんだい",読みを入力してください,120140,588
関連記事,"かんれんきじ",読みを入力してください,120200,150
人材登用,"じんざいとうよう",読みを入力してください,120212,398
雨天決行,"うてんけっこう",読みを入力してください,120220,225
奮励努力,"ふんれいどりょく",読みを入力してください,120228,1009
覚醒作用,"かくせいさよう",読みを入力してください,120242,514
没個性的,"ぼつこせいてき",読みを入力してください,120263,556
本日休業,"ほんじつきゅうぎょう",読みを入力してください,120269,143
音声出力,"おんせいしゅつりょく",読みを入力してください,120279,59
販売業者,"はんばいぎょうしゃ",読みを入力してください,120286,484
政治機構,"せいじきこう",読みを入力してください,120320,386
名称変更,"めいしょうへんこう",読みを入力してください,120336,464
徴兵制度,"ちょうへいせいど",読みを入力してください,120363,562
人物評価,"じんぶつひょうか",読みを入力してください,120381,444
恋人同志,"こいびとどうし",読みを入力してください,120382,333
祖先伝来,"そせんでんらい",読みを入力してください,120392,364
無事通過,"ぶじつうか",読みを入力してください,120405,92
気分一新,"きぶんいっしん",読みを入力してください,120446,41
月着陸船,"つきちゃくりくせん",読みを入力してください,120530,413
反応兵器,"はんのうへいき",読みを入力してください,120622,328
西方教会,"せいほうきょうかい",読みを入力してください,120627,181
自己疎外,"じこそがい",読みを入力してください,120637,722
私的所有,"してきしょゆう",読みを入力してください,120740,145
天平時代,"てんぴょうじだい",読みを入力してください,120773,171
歌舞伎劇,"かぶきげき",読みを入力してください,120823,1097
復古主義,"ふっこしゅぎ",読みを入力してください,120838,429
鞍馬天狗,"くらまてんぐ",読みを入力してください,120925,1287
吸血蝙蝠,"きゅうけつこうもり",読みを入力してください,120927,1634
越後獅子,"えちごじし",読みを入力してください,120928,641
原始仏教,"げんしぶっきょう",読みを入力してください,120936,529
仏教美術,"ぶっきょうびじゅつ",読みを入力してください,120959,528
教育勅語,"きょういくちょくご",読みを入力してください,120990,871
養護学校,"ようごがっこう",読みを入力してください,120991,453
先物価格,"さきものかかく",読みを入力してください,121009,287
化学作用,"かがくさよう",読みを入力してください,121011,124
算用数字,"さんようすうじ",読みを入力してください,121022,463
鏡花水月,"きょうかすいげつ",読みを入力してください,121044,407
其処彼処,"そこかしこ",読みを入力してください,121083,737
自然言語,"しぜんげんご",読みを入力してください,121109,127
映画音楽,"えいがおんがく",読みを入力してください,121130,261
人権宣言,"じんけんせんげん",読みを入力してください,121136,466
宮内大臣,"くないだいじん",読みを入力してください,121140,461
一番勝負,"いちばんしょうぶ",読みを入力してください,121146,146
東京裁判,"とうきょうさいばん",読みを入力してください,121174,471
水耕栽培,"すいこうさいばい",読みを入力してください,121178,1719
孔雀明王,"くじゃくみょうおう",読みを入力してください,121213,1025
保育施設,"ほいくしせつ",読みを入力してください,121215,604
小便小僧,"しょうべんこぞう",読みを入力してください,121228,675
記念切手,"きねんきって",読みを入力してください,121237,200
投影面積,"とうえいめんせき",読みを入力してください,121247,506
足利時代,"あしかがじだい",読みを入力してください,121263,162
捜査主任,"そうさしゅにん",読みを入力してください,121264,422
国営通信,"こくえいつうしん",読みを入力してください,121270,283
公的年金,"こうてきねんきん",読みを入力してください,121295,143
宗教都市,"しゅうきょうとし",読みを入力してください,121314,455
処理装置,"しょりそうち",読みを入力してください,121361,348
構成要件,"こうせいようけん",読みを入力してください,121379,239
腸内細菌,"ちょうないさいきん",読みを入力してください,121393,1136
誘拐犯人,"ゆうかいはんにん",読みを入力してください,121395,709
宗教教育,"しゅうきょうきょういく",読みを入力してください,121396,523
地元政府,"じもとせいふ",読みを入力してください,121455,371
森林破壊,"しんりんはかい",読みを入力してください,121467,685
植物採集,"しょくぶつさいしゅう",読みを入力してください,121471,678
議会上院,"ぎかいじょういん",読みを入力してください,121490,203
武者人形,"むしゃにんぎょう",読みを入力してください,121499,214
七難八苦,"しちなんはっく",読みを入力してください,121507,559
富士五湖,"ふじごこ",読みを入力してください,121539,805
国民国家,"こくみんこっか",読みを入力してください,121591,169
政治感覚,"せいじかんかく",読みを入力してください,121606,315
牛頭馬頭,"ごずめず",読みを入力してください,121616,479
国際犯罪,"こくさいはんざい",読みを入力してください,121625,388
正五角形,"せいごかくけい",読みを入力してください,121648,461
夫婦別姓,"ふうふべっせい",読みを入力してください,121665,820
政治理論,"せいじりろん",読みを入力してください,121671,410
財政出動,"ざいせいしゅつどう",読みを入力してください,121674,434
春秋時代,"しゅんじゅうじだい",読みを入力してください,121680,464
九寸五分,"くすんごぶ",読みを入力してください,121686,756
現金書留,"げんきんかきとめ",読みを入力してください,121691,322
欠陥商品,"けっかんしょうひん",読みを入力してください,121705,886
海外視察,"かいがいしさつ",読みを入力してください,121709,263
先頭部隊,"せんとうぶたい",読みを入力してください,121716,155
個人事業,"こじんじぎょう",読みを入力してください,121721,218
田舎芝居,"いなかしばい",読みを入力してください,121727,791
現役世代,"げんえきせだい",読みを入力してください,121736,196
代表代行,"だいひょうだいこう",読みを入力してください,121740,124
廃仏毀釈,"はいぶつきしゃく",読みを入力してください,121742,1796
疑似科学,"ぎじかがく",読みを入力してください,121744,451
外国生活,"がいこくせいかつ",読みを入力してください,121748,128
慣用表現,"かんようひょうげん",読みを入力してください,121758,325
縦列駐車,"じゅうれつちゅうしゃ",読みを入力してください,121760,1072
延滞料金,"えんたいりょうきん",読みを入力してください,121762,803
性的欲望,"せいてきよくぼう",読みを入力してください,121764,231
環太平洋,"かんたいへいよう",読みを入力してください,121776,749
市内観光,"しないかんこう",読みを入力してください,121783,277
法廷闘争,"ほうていとうそう",読みを入力してください,121791,805
移民政策,"いみんせいさく",読みを入力してください,121792,613
差別待遇,"さべつたいぐう",読みを入力してください,121809,510
普通電車,"ふつうでんしゃ",読みを入力してください,121839,223
解決不能,"かいけつふのう",読みを入力してください,121843,139
古典音楽,"こてんおんがく",読みを入力してください,121847,503
労働市場,"ろうどうしじょう",読みを入力してください,121880,394
心神耗弱,"しんしんこうじゃく",読みを入力してください,121909,696
社会基盤,"しゃかいきばん",読みを入力してください,121911,587
二六時中,"にろくじちゅう",読みを入力してください,121914,240
化学分析,"かがくぶんせき",読みを入力してください,121920,465
史上唯一,"しじょうゆいいつ",読みを入力してください,121935,532
整理番号,"せいりばんごう",読みを入力してください,121938,384
財政危機,"ざいせいきき",読みを入力してください,121977,574
相互不信,"そうごふしん",読みを入力してください,121979,281
前途遼遠,"ぜんとりょうえん",読みを入力してください,121982,849
幼児虐待,"ようじぎゃくたい",読みを入力してください,121984,885
山高帽子,"やまたかぼうし",読みを入力してください,121987,473
特別背任,"とくべつはいにん",読みを入力してください,121993,267
輸入業者,"ゆにゅうぎょうしゃ",読みを入力してください,122018,445
卒業研究,"そつぎょうけんきゅう",読みを入力してください,122025,669
五月雨式,"さみだれしき",読みを入力してください,122027,395
経年変化,"けいねんへんか",読みを入力してください,122057,169
工業地域,"こうぎょうちいき",読みを入力してください,122060,442
跡目相続,"あとめそうぞく",読みを入力してください,122065,277
犯人隠避,"はんにんいんぴ",読みを入力してください,122108,415
絶対優位,"ぜったいゆうい",読みを入力してください,122119,223
水道工事,"すいどうこうじ",読みを入力してください,122140,237
小刀細工,"こがたなざいく",読みを入力してください,122147,515
契約締結,"けいやくていけつ",読みを入力してください,122163,609
神経中枢,"しんけいちゅうすう",読みを入力してください,122180,646
丁半博打,"ちょうはんばくち",読みを入力してください,122181,655
基本技術,"きほんぎじゅつ",読みを入力してください,122204,383
団塊世代,"だんかいせだい",読みを入力してください,122218,542
経常利益,"けいじょうりえき",読みを入力してください,122219,604
中国料理,"ちゅうごくりょうり",読みを入力してください,122229,125
騒音公害,"そうおんこうがい",読みを入力してください,122233,429
不随意筋,"ふずいいきん",読みを入力してください,122234,496
天罰覿面,"てんばつてきめん",読みを入力してください,122240,1289
社会事情,"しゃかいじじょう",読みを入力してください,122252,101
宣材写真,"せんざいしゃしん",読みを入力してください,122258,649
自由気儘,"じゆうきまま",読みを入力してください,122266,674
自殺幇助,"じさつほうじょ",読みを入力してください,122272,981
高視聴率,"こうしちょうりつ",読みを入力してください,122274,522
融通無碍,"ゆうずうむげ,ゆうづうむげ",読みを入力してください,122289,1182
専門雑誌,"せんもんざっし",読みを入力してください,122315,918
衛星中継,"えいせいちゅうけい",読みを入力してください,122327,515
人類最古,"じんるいさいこ",読みを入力してください,122343,295
中継装置,"ちゅうけいそうち",読みを入力してください,122346,404
旧幕時代,"きゅうばくじだい",読みを入力してください,122352,636
万物流転,"ばんぶつるてん",読みを入力してください,122354,241
国威発揚,"こくいはつよう",読みを入力してください,122362,626
売却価格,"ばいきゃくかかく",読みを入力してください,122387,738
自然素材,"しぜんそざい",読みを入力してください,122390,303
業績悪化,"ぎょうせきあっか",読みを入力してください,122405,435
経営努力,"けいえいどりょく",読みを入力してください,122421,600
消化酵素,"しょうかこうそ",読みを入力してください,122429,814
耐震構造,"たいしんこうぞう",読みを入力してください,122432,639
経営基盤,"けいえいきばん",読みを入力してください,122443,814
使用権限,"しようけんげん",読みを入力してください,122473,297
一汁一菜,"いちじゅういっさい",読みを入力してください,122490,608
解雇通知,"かいこつうち",読みを入力してください,122491,431
生体解剖,"せいたいかいぼう",読みを入力してください,122494,607
在庫状況,"ざいこじょうきょう",読みを入力してください,122524,480
進退問題,"しんたいもんだい",読みを入力してください,122525,317
家事一切,"かじいっさい",読みを入力してください,122530,53
報道写真,"ほうどうしゃしん",読みを入力してください,122537,258
道路事情,"どうろじじょう",読みを入力してください,122552,215
話題騒然,"わだいそうぜん",読みを入力してください,122570,304
小心翼々,"しょうしんよくよく",読みを入力してください,122615,675
父祖伝来,"ふそでんらい",読みを入力してください,122630,396
受信状態,"じゅしんじょうたい",読みを入力してください,122634,233
生理不順,"せいりふじゅん",読みを入力してください,122638,280
雨天中止,"うてんちゅうし",読みを入力してください,122697,242
総天然色,"そうてんねんしょく",読みを入力してください,122724,300
時間節約,"じかんせつやく",読みを入力してください,122736,339
様子次第,"ようすしだい",読みを入力してください,122738,128
離合集散,"りごうしゅうさん",読みを入力してください,122764,280
直通電話,"ちょくつうでんわ",読みを入力してください,122770,128
再生機器,"さいせいきき",読みを入力してください,122786,262
辞書編集,"じしょへんしゅう",読みを入力してください,123073,554
昭和維新,"しょうわいしん",読みを入力してください,123271,833
頼母子講,"たのもしこう",読みを入力してください,123318,420
戦略爆撃,"せんりゃくばくげき",読みを入力してください,123327,424
小夜啼鳥,"さよなきどり",読みを入力してください,123330,1038
世界国家,"せかいこっか",読みを入力してください,123333,99
軻遇突智,"かぐつち",読みを入力してください,123337,2029
脳動脈瘤,"のうどうみゃくりゅう",読みを入力してください,123365,1324
共通感覚,"きょうつうかんかく",読みを入力してください,123371,178
万国公法,"ばんこくこうほう",読みを入力してください,123434,232
海賊放送,"かいぞくほうそう",読みを入力してください,123435,465
端末画面,"たんまつがめん",読みを入力してください,123439,410
道徳意識,"どうとくいしき",読みを入力してください,123453,493
一般参賀,"いっぱんさんが",読みを入力してください,123462,701
十月革命,"じゅうがつかくめい",読みを入力してください,123466,478
馬鹿囃子,"ばかばやし",読みを入力してください,123474,956
南蛮貿易,"なんばんぼうえき",読みを入力してください,123479,1566
腐敗防止,"ふはいぼうし",読みを入力してください,123486,693
千島列島,"ちしまれっとう",読みを入力してください,123546,530
首脳会合,"しゅのうかいごう",読みを入力してください,123548,313
部長刑事,"ぶちょうけいじ",読みを入力してください,123556,242
極超短波,"ごくちょうたんぱ,きょくちょうたんぱ",読みを入力してください,123591,669
保険診療,"ほけんしんりょう",読みを入力してください,123636,790
兵農分離,"へいのうぶんり",読みを入力してください,123660,502
実弾演習,"じつだんえんしゅう",読みを入力してください,123666,430
気象学者,"きしょうがくしゃ",読みを入力してください,123667,176
西洋哲学,"せいようてつがく",読みを入力してください,123692,888
人間原理,"にんげんげんり",読みを入力してください,123698,99
愛染明王,"あいぜんみょうおう",読みを入力してください,123704,281
補助機関,"ほじょきかん",読みを入力してください,123712,357
電子出版,"でんししゅっぱん",読みを入力してください,123740,338
盂蘭盆会,"うらぼんえ",読みを入力してください,123752,2224
貴族政治,"きぞくせいじ",読みを入力してください,123775,389
共和政体,"きょうわせいたい",読みを入力してください,123787,350
冷戦終結,"れいせんしゅうけつ",読みを入力してください,123817,207
唯美主義,"ゆいびしゅぎ",読みを入力してください,123849,532
構造変化,"こうぞうへんか",読みを入力してください,123850,337
作画崩壊,"さくがほうかい",読みを入力してください,123856,442
訪問介護,"ほうもんかいご",読みを入力してください,123862,562
背景音楽,"はいけいおんがく",読みを入力してください,123867,331
脳死判定,"のうしはんてい",読みを入力してください,123900,397
封建主義,"ほうけんしゅぎ",読みを入力してください,123903,616
出版業者,"しゅっぱんぎょうしゃ",読みを入力してください,123951,335
秘密文書,"ひみつぶんしょ",読みを入力してください,123961,449
体重減少,"たいじゅうげんしょう",読みを入力してください,123970,245
自衛隊法,"じえいたいほう",読みを入力してください,123973,308
即応部隊,"そくおうぶたい",読みを入力してください,123976,443
州立大学,"しゅうりつだいがく",読みを入力してください,123982,267
収賄事件,"しゅうわいじけん",読みを入力してください,124042,755
総合雑誌,"そうごうざっし",読みを入力してください,124046,704
石油資源,"せきゆしげん",読みを入力してください,124060,785
労働者党,"ろうどうしゃとう",読みを入力してください,124067,604
勢力均衡,"せいりょくきんこう",読みを入力してください,124073,1072
特殊詐欺,"とくしゅさぎ",読みを入力してください,124075,1226
社会倫理,"しゃかいりんり",読みを入力してください,124087,511
表現形式,"ひょうげんけいしき",読みを入力してください,124097,280
強情我慢,"ごうじょうがまん",読みを入力してください,124121,318
希死念慮,"きしねんりょ",読みを入力してください,124123,580
公開練習,"こうかいれんしゅう",読みを入力してください,124127,353
統制経済,"とうせいけいざい",読みを入力してください,124132,562
中間選挙,"ちゅうかんせんきょ",読みを入力してください,124140,304
環境対策,"かんきょうたいさく",読みを入力してください,124141,759
東洋医学,"とうよういがく",読みを入力してください,124163,511
仏教学者,"ぶっきょうがくしゃ",読みを入力してください,124175,428
竜頭蛇尾,"りゅうとうだび",読みを入力してください,124206,809
開放骨折,"かいほうこっせつ",読みを入力してください,124224,505
公定価格,"こうていかかく",読みを入力してください,124239,381
偵察飛行,"ていさつひこう",読みを入力してください,124245,518
大喝一声,"だいかついっせい",読みを入力してください,124273,564
予約受付,"よやくうけつけ",読みを入力してください,124277,213
二天一流,"にてんいちりゅう",読みを入力してください,124289,138
平和運動,"へいわうんどう",読みを入力してください,124304,252
人名辞典,"じんめいじてん",読みを入力してください,124307,571
有機化学,"ゆうきかがく",読みを入力してください,124308,221
外部電源,"がいぶでんげん",読みを入力してください,124319,357
幽霊会社,"ゆうれいがいしゃ",読みを入力してください,124325,573
制服制帽,"せいふくせいぼう",読みを入力してください,124340,715
希少動物,"きしょうどうぶつ",読みを入力してください,124356,241
共通部分,"きょうつうぶぶん",読みを入力してください,124363,134
役員報酬,"やくいんほうしゅう",読みを入力してください,124379,627
貧困地域,"ひんこんちいき",読みを入力してください,124398,726
技術格差,"ぎじゅつかくさ",読みを入力してください,124423,388
有線通信,"ゆうせんつうしん",読みを入力してください,124430,215
回復時間,"かいふくじかん",読みを入力してください,124442,167
検索条件,"けんさくじょうけん",読みを入力してください,124444,732
斡旋業者,"あっせんぎょうしゃ",読みを入力してください,124445,1231
体重管理,"たいじゅうかんり",読みを入力してください,124459,292
田舎紳士,"いなかしんし",読みを入力してください,124470,885
洋服箪笥,"ようふくだんす,ようふくたんす",読みを入力してください,124493,1902
食糧配給,"しょくりょうはいきゅう",読みを入力してください,124510,821
現実路線,"げんじつろせん",読みを入力してください,124514,258
安全神話,"あんぜんしんわ",読みを入力してください,124530,103
指名打者,"しめいだしゃ",読みを入力してください,124537,158
集中講義,"しゅうちゅうこうぎ",読みを入力してください,124573,497
大学講師,"だいがくこうし",読みを入力してください,124578,414
国際郵便,"こくさいゆうびん",読みを入力してください,124583,826
任侠映画,"にんきょうえいが",読みを入力してください,124586,1007
去勢手術,"きょせいしゅじゅつ",読みを入力してください,124594,303
鎖国政策,"さこくせいさく",読みを入力してください,124618,747
雇用期間,"こようきかん",読みを入力してください,124633,471
最終弁論,"さいしゅうべんろん",読みを入力してください,124640,349
終末医療,"しゅうまついりょう",読みを入力してください,124641,631
普通教育,"ふつうきょういく",読みを入力してください,124672,271
国家主権,"こっかしゅけん",読みを入力してください,124676,247
女性上位,"じょせいじょうい",読みを入力してください,124678,121
発育不全,"はついくふぜん",読みを入力してください,124684,188
文民統制,"ぶんみんとうせい",読みを入力してください,124697,502
冷蔵保存,"れいぞうほぞん",読みを入力してください,124704,566
戦争被害,"せんそうひがい",読みを入力してください,124707,504
助平根性,"すけべこんじょう,すけべいこんじょう",読みを入力してください,124712,310
公開裁判,"こうかいさいばん",読みを入力してください,124720,478
準備状況,"じゅんびじょうきょう",読みを入力してください,124724,428
協調関係,"きょうちょうかんけい",読みを入力してください,124745,358
消費社会,"しょうひしゃかい",読みを入力してください,124770,376
迷走神経,"めいそうしんけい",読みを入力してください,124782,324
輾転反側,"てんてんはんそく",読みを入力してください,124792,1517
設計変更,"せっけいへんこう",読みを入力してください,124797,396
韓国料理,"かんこくりょうり",読みを入力してください,124815,474
世界市場,"せかいしじょう",読みを入力してください,124823,112
価格変動,"かかくへんどう",読みを入力してください,124825,296
名誉称号,"めいよしょうごう",読みを入力してください,124846,831
加減乗除,"かげんじょうじょ",読みを入力してください,124884,441
過少申告,"かしょうしんこく",読みを入力してください,124897,267
四書五経,"ししょごきょう",読みを入力してください,124903,392
救護活動,"きゅうごかつどう",読みを入力してください,124904,359
行政指導,"ぎょうせいしどう",読みを入力してください,124917,379
権謀術策,"けんぼうじゅっさく",読みを入力してください,124925,819
処女航海,"しょじょこうかい",読みを入力してください,124932,530
授業計画,"じゅぎょうけいかく",読みを入力してください,124939,391
身元保証,"みもとほしょう",読みを入力してください,124957,292
籠城作戦,"ろうじょうさくせん",読みを入力してください,124977,519
社会環境,"しゃかいかんきょう",読みを入力してください,124988,569
開発費用,"かいはつひよう",読みを入力してください,124998,332
乞食坊主,"こじきぼうず,こつじきぼうず",読みを入力してください,125000,841
本番行為,"ほんばんこうい",読みを入力してください,125004,217
消防署員,"しょうぼうしょいん",読みを入力してください,125008,585
時節到来,"じせつとうらい",読みを入力してください,125013,513
興味津津,"きょうみしんしん",読みを入力してください,125015,666
自由課題,"じゆうかだい",読みを入力してください,125021,342
電子装置,"でんしそうち",読みを入力してください,125041,248
福祉事業,"ふくしじぎょう",読みを入力してください,125068,805
台所道具,"だいどころどうぐ",読みを入力してください,125073,306
国際協力,"こくさいきょうりょく",読みを入力してください,125088,314
電話料金,"でんわりょうきん",読みを入力してください,125110,186
地方行政,"ちほうぎょうせい",読みを入力してください,125111,177
直接会談,"ちょくせつかいだん",読みを入力してください,125133,309
恒温動物,"こうおんどうぶつ",読みを入力してください,125139,706
旅行案内,"りょこうあんない",読みを入力してください,125145,348
西方浄土,"さいほうじょうど",読みを入力してください,125146,684
文化施設,"ぶんかしせつ",読みを入力してください,125176,496
皮下注射,"ひかちゅうしゃ",読みを入力してください,125178,598
三拝九拝,"さんぱいきゅうはい",読みを入力してください,125187,1020
会社人間,"かいしゃにんげん",読みを入力してください,125193,68
入学願書,"にゅうがくがんしょ",読みを入力してください,125194,120
不買運動,"ふばいうんどう",読みを入力してください,125209,183
一枚看板,"いちまいかんばん",読みを入力してください,125214,743
歯槽膿漏,"しそうのうろう",読みを入力してください,125222,1758
口先三寸,"くちさきさんずん",読みを入力してください,125225,475
専権事項,"せんけんじこう",読みを入力してください,125231,751
落花狼藉,"らっかろうぜき",読みを入力してください,125232,1192
乗車時間,"じょうしゃじかん",読みを入力してください,125236,127
経済社会,"けいざいしゃかい",読みを入力してください,125238,301
右顧左眄,"うこさべん",読みを入力してください,125276,1975
英雄主義,"えいゆうしゅぎ",読みを入力してください,125289,633
定点観測,"ていてんかんそく",読みを入力してください,125293,511
共用部分,"きょうようぶぶん",読みを入力してください,125342,145
百戦百勝,"ひゃくせんひゃくしょう",読みを入力してください,125351,425
世道人心,"せどうじんしん",読みを入力してください,125359,78
猥褻行為,"わいせつこうい",読みを入力してください,125361,1684
事大主義,"じだいしゅぎ",読みを入力してください,125362,176
貫通銃創,"かんつうじゅうそう",読みを入力してください,125374,846
月刊雑誌,"げっかんざっし",読みを入力してください,125379,954
非社交的,"ひしゃこうてき",読みを入力してください,125384,348
五月人形,"ごがつにんぎょう",読みを入力してください,125387,240
音響機器,"おんきょうきき",読みを入力してください,125391,330
